query,symbol,chr,start,end,strand,notfound
NOB1,NOB1,16,69741871.0,69754942.0,-1.0,False
NOC2L,NOC2L,1,943527.0,960714.0,-1.0,False
NOC3L,NOC3L,10,94333226.0,94362982.0,-1.0,False
NOC4L,NOC4L,12,132144425.0,132152473.0,1.0,False
NOCT,NOCT,4,139015772.0,139045939.0,1.0,False
NOD1,NOD1,7,30424527.0,30478789.0,-1.0,False
NOD2,NOD2,16,50693217.0,50733348.0,1.0,False
NOG,NOG,17,56593699.0,56595611.0,1.0,False
NOL10,NOL10,2,10562295.0,10690415.0,-1.0,False
NOL11,NOL11,17,67717812.0,67744531.0,1.0,False
NOL12,NOL12,22,37681673.0,37693476.0,1.0,False
NOL3,NOL3,16,67170154.0,67176189.0,1.0,False
NOL4L,NOL4L,20,32443059.0,32585333.0,-1.0,False
NOL6,NOL6,9,33461353.0,33473930.0,-1.0,False
NOL7,NOL7,6,13615335.0,13633912.0,1.0,False
NOL8,NOL8,9,92297358.0,92325636.0,-1.0,False
NOL9,NOL9,1,6521347.0,6554536.0,-1.0,False
NOLC1,NOLC1,10,102152175.0,102163875.0,1.0,False
NOM1,NOM1,7,156949712.0,156973176.0,1.0,False
NOMO1,NOMO1,16,14833721.0,14896157.0,1.0,False
NOMO3,NOMO3,16,16232506.0,16300806.0,1.0,False
NONO,NONO,X,71254270.0,71301522.0,1.0,False
NOP10,NOP10,15,34339159.0,34343180.0,-1.0,False
NOP14,NOP14,4,2937933.0,2963406.0,-1.0,False
NOP14-AS1,NOP14-AS1,4,2934876.0,2961738.0,1.0,False
NOP16,NOP16,5,176383933.0,176388927.0,-1.0,False
NOP2,NOP2,12,6556863.0,6568691.0,-1.0,False
NOP53,NOP53,19,47745520.0,47757058.0,1.0,False
NOP56,NOP56,20,2652592.0,2658393.0,1.0,False
NOP58,NOP58,2,202265725.0,202303666.0,1.0,False
NOP9,NOP9,14,24299850.0,24309124.0,1.0,False
NORAD,NORAD,20,36042280.0,36051018.0,-1.0,False
NOS3,NOS3,7,150991017.0,151015653.0,1.0,False
NOSIP,NOSIP,19,49555468.0,49592927.0,-1.0,False
NOTCH1,NOTCH1,9,136494433.0,136546048.0,-1.0,False
NOTCH2,NOTCH2,1,119911553.0,120100779.0,-1.0,False
NOTCH4,NOTCH4,6,32194843.0,32224111.0,-1.0,False
NOXA1,NOXA1,9,137423350.0,137434451.0,1.0,False
NPAT,NPAT,11,108155280.0,108222638.0,-1.0,False
NPC1,NPC1,18,23506184.0,23586969.0,-1.0,False
NPC2,NPC2,14,74476192.0,74494177.0,-1.0,False
NPDC1,NPDC1,9,137039459.0,137046695.0,-1.0,False
NPEPL1,NPEPL1,20,58689131.0,58719238.0,1.0,False
NPEPPS,NPEPPS,17,47522942.0,47624665.0,1.0,False
NPHP3,NPHP3,3,132680609.0,132722432.0,-1.0,False
NPHP4,NPHP4,1,5862804.0,5993455.0,-1.0,False
NPIPA1,NPIPA1,16,14922802.0,14952060.0,1.0,False
NPIPB11,NPIPB11,16,29381310.0,29406711.0,-1.0,False
NPIPB15,NPIPB15,16,74376306.0,74392115.0,1.0,False
NPIPB2,NPIPB2,16,11927259.0,11976643.0,-1.0,False
NPIPB4,NPIPB4,16,21834563.0,21880827.0,-1.0,False
NPIPB5,NPIPB5,16,22479121.0,22536540.0,1.0,False
NPL,NPL,1,182789293.0,182831017.0,1.0,False
NPLOC4,NPLOC4,17,81556887.0,81648465.0,-1.0,False
NPM1,NPM1,5,171387086.0,171411810.0,1.0,False
NPM3,NPM3,10,101781318.0,101783446.0,-1.0,False
NPRL2,NPRL2,3,50347330.0,50350826.0,-1.0,False
NPRL3,NPRL3,16,83205.0,138716.0,-1.0,False
NPTN,NPTN,15,73560003.0,73634134.0,-1.0,False
NQO1,NQO1,16,69706996.0,69726668.0,-1.0,False
NQO2,NQO2,6,2987987.0,3022109.0,1.0,False
NR1D1,NR1D1,17,40092793.0,40100589.0,-1.0,False
NR1D2,NR1D2,3,23945286.0,23980637.0,1.0,False
NR1H2,NR1H2,19,50329640.0,50383404.0,1.0,False
NR1H3,NR1H3,11,47248300.0,47269070.0,1.0,False
NR2C1,NR2C1,12,95020229.0,95073628.0,-1.0,False
NR2C2,NR2C2,3,14947544.0,15053600.0,1.0,False
NR2C2AP,NR2C2AP,19,19201409.0,19203729.0,-1.0,False
NR2F6,NR2F6,19,17231883.0,17245919.0,-1.0,False
NR3C1,NR3C1,5,143277931.0,143435512.0,-1.0,False
NR3C2,NR3C2,4,148078762.0,148445549.0,-1.0,False
NR4A1,NR4A1,12,52022832.0,52059509.0,1.0,False
NR4A2,NR4A2,2,156324432.0,156342348.0,-1.0,False
NR4A3,NR4A3,9,99821855.0,99866891.0,1.0,False
NR6A1,NR6A1,9,124517275.0,124771311.0,-1.0,False
NRAS,NRAS,1,114704469.0,114716771.0,-1.0,False
NRBF2,NRBF2,10,63133247.0,63155031.0,1.0,False
NRBP1,NRBP1,2,27427790.0,27442260.0,1.0,False
NRBP2,NRBP2,8,143833583.0,143840973.0,-1.0,False
NRDC,NRDC,1,51787517.0,51878805.0,-1.0,False
NRDE2,NRDE2,14,90267860.0,90331981.0,-1.0,False
NRF1,NRF1,7,129611699.0,129757082.0,1.0,False
NRG1,NRG1,8,31639222.0,32855666.0,1.0,False
NRGN,NRGN,11,124739939.0,124747210.0,1.0,False
NRIP1,NRIP1,21,14961235.0,15065936.0,-1.0,False
NRIP2,NRIP2,12,2825348.0,2835544.0,-1.0,False
NRL,NRL,14,24078662.0,24115010.0,-1.0,False
NRM,NRM,6,30688047.0,30691420.0,-1.0,False
NRN1,NRN1,6,5997999.0,6008688.0,-1.0,False
NRP1,NRP1,10,33177492.0,33336262.0,-1.0,False
NRROS,NRROS,3,196639694.0,196662004.0,1.0,False
NRSN2,NRSN2,20,346705.0,359660.0,1.0,False
NRSN2-AS1,NRSN2-AS1,20,316860.0,348490.0,-1.0,False
NSA2,NSA2,5,74766991.0,74780113.0,1.0,False
NSD1,NSD1,5,177131787.0,177300213.0,1.0,False
NSD2,NSD2,4,1870559.0,1982207.0,1.0,False
NSD3,NSD3,8,38269704.0,38382279.0,-1.0,False
NSDHL,NSDHL,X,152830967.0,152869729.0,1.0,False
NSF,NSF,17,46590669.0,46757679.0,1.0,False
NSFL1C,NSFL1C,20,1442162.0,1473842.0,-1.0,False
NSG1,NSG1,4,4348140.0,4419058.0,1.0,False
NSL1,NSL1,1,212726153.0,212791783.0,-1.0,False
NSMAF,NSMAF,8,58583504.0,58659959.0,-1.0,False
NSMCE1,NSMCE1,16,27224993.0,27268788.0,-1.0,False
NSMCE2,NSMCE2,8,125091673.0,125367729.0,1.0,False
NSMCE3,NSMCE3,15,29264989.0,29269822.0,-1.0,False
NSMCE4A,NSMCE4A,10,121953334.0,121975257.0,-1.0,False
NSMF,NSMF,9,137447570.0,137459576.0,-1.0,False
NSRP1,NSRP1,17,30115521.0,30186475.0,1.0,False
NSUN2,NSUN2,5,6599237.0,6633304.0,-1.0,False
NSUN3,NSUN3,3,94062980.0,94131832.0,1.0,False
NSUN4,NSUN4,1,46340719.0,46369218.0,1.0,False
NSUN5,NSUN5,7,73302516.0,73308867.0,-1.0,False
NSUN6,NSUN6,10,18545561.0,18659285.0,-1.0,False
NT5C,NT5C,17,75130225.0,75131776.0,-1.0,False
NT5C2,NT5C2,10,103087141.0,103277605.0,-1.0,False
NT5C3A,NT5C3A,7,33014113.0,33062824.0,-1.0,False
NT5C3B,NT5C3B,17,41825057.0,41836260.0,-1.0,False
NT5DC1,NT5DC1,6,116100837.0,116249497.0,1.0,False
NT5DC2,NT5DC2,3,52524370.0,52535054.0,-1.0,False
NT5DC3,NT5DC3,12,103770453.0,103841260.0,-1.0,False
NT5DC4,NT5DC4,2,112721020.0,112742879.0,1.0,False
NT5E,NT5E,6,85449584.0,85495791.0,1.0,False
NT5M,NT5M,17,17303331.0,17347663.0,1.0,False
NTAN1,NTAN1,16,15037854.0,15056079.0,-1.0,False
NTHL1,NTHL1,16,2039814.0,2047866.0,-1.0,False
NTMT1,NTMT1,9,129606704.0,129636744.0,1.0,False
NTNG2,NTNG2,9,132161020.0,132244528.0,1.0,False
NTPCR,NTPCR,1,232950564.0,232983882.0,1.0,False
NUAK2,NUAK2,1,205302063.0,205321745.0,-1.0,False
NUB1,NUB1,7,151341708.0,151378461.0,1.0,False
NUBP1,NUBP1,16,10743786.0,10769353.0,1.0,False
NUBP2,NUBP2,16,1782932.0,1789189.0,1.0,False
NUBPL,NUBPL,14,31489956.0,31861226.0,1.0,False
NUCB1,NUCB1,19,48900050.0,48923473.0,1.0,False
NUCB2,NUCB2,11,17208072.0,17349980.0,1.0,False
NUCKS1,NUCKS1,1,205712822.0,205750270.0,-1.0,False
NUDC,NUDC,1,26900238.0,26946885.0,1.0,False
NUDCD1,NUDCD1,8,109240919.0,109334129.0,-1.0,False
NUDCD2,NUDCD2,5,163446526.0,163460404.0,-1.0,False
NUDCD3,NUDCD3,7,44379119.0,44490690.0,-1.0,False
NUDT1,NUDT1,7,2242203.0,2251824.0,1.0,False
NUDT13,NUDT13,10,73110375.0,73131828.0,1.0,False
NUDT14,NUDT14,14,105172937.0,105181323.0,-1.0,False
NUDT15,NUDT15,13,48037694.0,48054196.0,1.0,False
NUDT16,NUDT16,3,131381671.0,131388830.0,1.0,False
NUDT16L1,NUDT16L1,16,4693562.0,4695861.0,1.0,False
NUDT17,NUDT17,1,145845603.0,145848954.0,1.0,False
NUDT18,NUDT18,8,22105748.0,22109419.0,-1.0,False
NUDT19,NUDT19,19,32691821.0,32713792.0,1.0,False
NUDT2,NUDT2,9,34329506.0,34343713.0,1.0,False
NUDT21,NUDT21,16,56429133.0,56452199.0,-1.0,False
NUDT22,NUDT22,11,64225941.0,64230686.0,1.0,False
NUDT3,NUDT3,6,34279679.0,34392677.0,-1.0,False
NUDT4,NUDT4,12,93377883.0,93408146.0,1.0,False
NUDT5,NUDT5,10,12165328.0,12196127.0,-1.0,False
NUDT7,NUDT7,16,77722485.0,77742260.0,1.0,False
NUDT8,NUDT8,11,67627937.0,67629937.0,-1.0,False
NUDT9,NUDT9,4,87422573.0,87459455.0,1.0,False
NUF2,NUF2,1,163266576.0,163355766.0,1.0,False
NUFIP1,NUFIP1,13,44939249.0,44989471.0,-1.0,False
NUFIP2,NUFIP2,17,29255839.0,29294148.0,-1.0,False
NUGGC,NUGGC,8,28021964.0,28083936.0,-1.0,False
NUMA1,NUMA1,11,72002860.0,72080693.0,-1.0,False
NUMB,NUMB,14,73274146.0,73466167.0,-1.0,False
NUMBL,NUMBL,19,40665905.0,40690972.0,-1.0,False
NUP107,NUP107,12,68686951.0,68745809.0,1.0,False
NUP133,NUP133,1,229440259.0,229508356.0,-1.0,False
NUP153,NUP153,6,17614707.0,17706935.0,-1.0,False
NUP155,NUP155,5,37288137.0,37371140.0,-1.0,False
NUP160,NUP160,11,47778087.0,47848557.0,-1.0,False
NUP188,NUP188,9,128947683.0,129007835.0,1.0,False
NUP205,NUP205,7,135557726.0,135648757.0,1.0,False
NUP210,NUP210,3,13316231.0,13420322.0,-1.0,False
NUP214,NUP214,9,131124868.0,131234667.0,1.0,False
NUP35,NUP35,2,183117513.0,183163114.0,1.0,False
NUP37,NUP37,12,102073103.0,102120120.0,-1.0,False
NUP43,NUP43,6,149724315.0,149750286.0,-1.0,False
NUP50,NUP50,22,45163925.0,45188017.0,1.0,False
NUP50-DT,NUP50-DT,22,45133020.0,45163862.0,-1.0,False
NUP54,NUP54,4,76107562.0,76148509.0,-1.0,False
NUP58,NUP58,13,25301524.0,25365390.0,1.0,False
NUP62,NUP62,19,49906825.0,49929925.0,-1.0,False
NUP85,NUP85,17,75205659.0,75235758.0,1.0,False
NUP88,NUP88,17,5359668.0,5420164.0,-1.0,False
NUP93,NUP93,16,56730095.0,56850286.0,1.0,False
NUP98,NUP98,11,3671083.0,3797792.0,-1.0,False
NUS1,NUS1,6,117675469.0,117710727.0,1.0,False
NUSAP1,NUSAP1,15,41320794.0,41381054.0,1.0,False
NUTF2,NUTF2,16,67846867.0,67872569.0,1.0,False
NUTM2A-AS1,NUTM2A-AS1,10,87189002.0,87342612.0,-1.0,False
NUTM2B-AS1,NUTM2B-AS1,10,79661394.0,79826594.0,-1.0,False
NVL,NVL,1,224227334.0,224330189.0,-1.0,False
NXF1,NXF1,11,62792123.0,62806302.0,-1.0,False
NXPE3,NXPE3,3,101778900.0,101843743.0,1.0,False
NXT1,NXT1,20,23350767.0,23354771.0,1.0,False
NXT2,NXT2,X,109535781.0,109544698.0,1.0,False
OAF,OAF,11,120211032.0,120230334.0,1.0,False
OARD1,OARD1,6,41033627.0,41097787.0,-1.0,False
OAS1,OAS1,12,112905856.0,112933219.0,1.0,False
OAS2,OAS2,12,112978395.0,113011723.0,1.0,False
OAS3,OAS3,12,112938051.0,112976460.0,1.0,False
OASL,OASL,12,121017763.0,121039246.0,-1.0,False
OAT,OAT,10,124397298.0,124419760.0,-1.0,False
OAZ1,OAZ1,19,2269509.0,2273492.0,1.0,False
OAZ2,OAZ2,15,64687573.0,64703281.0,-1.0,False
OBSCN,OBSCN,1,228208044.0,228378876.0,1.0,False
OCEL1,OCEL1,19,17226198.0,17229219.0,1.0,False
OCIAD1,OCIAD1,4,48805141.0,48862342.0,1.0,False
OCIAD2,OCIAD2,4,48885019.0,48906937.0,-1.0,False
OCRL,OCRL,X,129539849.0,129592561.0,1.0,False
ODC1,ODC1,2,10439968.0,10450116.0,-1.0,False
ODF2,ODF2,9,128455186.0,128501292.0,1.0,False
ODF2L,ODF2L,1,86346824.0,86396342.0,-1.0,False
ODR4,ODR4,1,186375505.0,186421378.0,1.0,False
OFD1,OFD1,X,13734675.0,13777955.0,1.0,False
OGA,OGA,10,101784443.0,101818620.0,-1.0,False
OGDH,OGDH,7,44606549.0,44709070.0,1.0,False
OGFOD1,OGFOD1,16,56451508.0,56479104.0,1.0,False
OGFOD2,OGFOD2,12,122974580.0,122980043.0,1.0,False
OGFOD3,OGFOD3,17,82389210.0,82418637.0,-1.0,False
OGFR,OGFR,20,62804178.0,62814000.0,1.0,False
OGFRL1,OGFRL1,6,71288811.0,71309059.0,1.0,False
OGG1,OGG1,3,9749944.0,9788219.0,1.0,False
OGT,OGT,X,71533083.0,71575892.0,1.0,False
OLA1,OLA1,2,174072447.0,174248608.0,-1.0,False
OLFM1,OLFM1,9,135075422.0,135121180.0,1.0,False
OLFM2,OLFM2,19,9853718.0,9936558.0,-1.0,False
OLIG1,OLIG1,21,33070141.0,33072413.0,1.0,False
OLMALINC,OLMALINC,10,100372914.0,100454043.0,1.0,False
OMA1,OMA1,1,58415384.0,58546838.0,-1.0,False
OPA1,OPA1,3,193593144.0,193697811.0,1.0,False
OPA3,OPA3,19,45527767.0,45602212.0,-1.0,False
OPN3,OPN3,1,241590102.0,241677376.0,-1.0,False
OPRL1,OPRL1,20,64079967.0,64100649.0,1.0,False
OPTN,OPTN,10,13099449.0,13140320.0,1.0,False
OR2A1-AS1,OR2A1-AS1,7,144250042.0,144356219.0,-1.0,False
ORAI1,ORAI1,12,121626509.0,121643109.0,1.0,False
ORAI2,ORAI2,7,102433106.0,102456825.0,1.0,False
ORAI3,ORAI3,16,30949068.0,30956461.0,1.0,False
ORC2,ORC2,2,200908973.0,200963702.0,-1.0,False
ORC3,ORC3,6,87590067.0,87677823.0,1.0,False
ORC4,ORC4,2,147930396.0,148021784.0,-1.0,False
ORC5,ORC5,7,104126341.0,104208047.0,-1.0,False
ORC6,ORC6,16,46689394.0,46698394.0,1.0,False
ORMDL1,ORMDL1,2,189766012.0,189784382.0,-1.0,False
ORMDL2,ORMDL2,12,55818041.0,55821879.0,1.0,False
ORMDL3,ORMDL3,17,39921037.0,39929328.0,-1.0,False
OS9,OS9,12,57693841.0,57728342.0,1.0,False
OSBP,OSBP,11,59574398.0,59615781.0,-1.0,False
OSBPL10,OSBPL10,3,31657888.0,32077580.0,-1.0,False
OSBPL11,OSBPL11,3,125528858.0,125595592.0,-1.0,False
OSBPL1A,OSBPL1A,18,24162045.0,24397880.0,-1.0,False
OSBPL2,OSBPL2,20,62231922.0,62296213.0,1.0,False
OSBPL3,OSBPL3,7,24796540.0,24981634.0,-1.0,False
OSBPL5,OSBPL5,11,3087107.0,3166739.0,-1.0,False
OSBPL7,OSBPL7,17,47807367.0,47821803.0,-1.0,False
OSBPL8,OSBPL8,12,76351797.0,76559809.0,-1.0,False
OSBPL9,OSBPL9,1,51577179.0,51798427.0,1.0,False
OSCAR,OSCAR,19,54094668.0,54102692.0,-1.0,False
OSER1,OSER1,20,44195939.0,44210872.0,-1.0,False
OSER1-DT,OSER1-DT,20,44210907.0,44226450.0,1.0,False
OSGEP,OSGEP,14,20446401.0,20455089.0,-1.0,False
OSGEPL1,OSGEPL1,2,189746415.0,189763230.0,-1.0,False
OSGIN1,OSGIN1,16,83931311.0,83966333.0,1.0,False
OSGIN2,OSGIN2,8,89901849.0,89927888.0,1.0,False
OSM,OSM,22,30262829.0,30266851.0,-1.0,False
OST4,OST4,2,27070470.0,27071685.0,-1.0,False
OSTC,OSTC,4,108650585.0,108667820.0,1.0,False
OSTF1,OSTF1,9,75088480.0,75149429.0,1.0,False
OSTM1,OSTM1,6,108029245.0,108165854.0,-1.0,False
OTUB1,OTUB1,11,63985853.0,64001811.0,1.0,False
OTUD1,OTUD1,10,23439075.0,23442377.0,1.0,False
OTUD3,OTUD3,1,19882395.0,19912945.0,1.0,False
OTUD4,OTUD4,4,145110838.0,145180621.0,-1.0,False
OTUD5,OTUD5,X,48922024.0,48958386.0,-1.0,False
OTUD6B,OTUD6B,8,91070196.0,91087095.0,1.0,False
OTUD6B-AS1,OTUD6B-AS1,8,91059318.0,91070583.0,-1.0,False
OTUD7A,OTUD7A,15,31475398.0,31870789.0,-1.0,False
OTUD7B,OTUD7B,1,149937812.0,150010758.0,-1.0,False
OTULIN,OTULIN,5,14664664.0,14716529.0,1.0,False
OTULINL,OTULINL,5,14581792.0,14616180.0,1.0,False
OVCH1-AS1,OVCH1-AS1,12,29389281.0,29487908.0,1.0,False
OXA1L,OXA1L,14,22766522.0,22773042.0,1.0,False
OXCT1,OXCT1,5,41730064.0,41870589.0,-1.0,False
OXER1,OXER1,2,42762499.0,42764135.0,-1.0,False
OXLD1,OXLD1,17,81665036.0,81666635.0,-1.0,False
OXNAD1,OXNAD1,3,16265160.0,16350299.0,1.0,False
OXR1,OXR1,8,106270144.0,106752694.0,1.0,False
OXSM,OXSM,3,25782917.0,25796834.0,1.0,False
OXSR1,OXSR1,3,38165089.0,38255484.0,1.0,False
P2RX1,P2RX1,17,3896592.0,3916500.0,-1.0,False
P2RX4,P2RX4,12,121210065.0,121234112.0,1.0,False
P2RX5,P2RX5,17,3672199.0,3696398.0,-1.0,False
P2RX7,P2RX7,12,121132819.0,121188032.0,1.0,False
P2RY1,P2RY1,3,152835131.0,152841439.0,1.0,False
P2RY10,P2RY10,X,78945332.0,78963727.0,1.0,False
P2RY11,P2RY11,19,10111693.0,10115372.0,1.0,False
P2RY13,P2RY13,3,151326312.0,151329549.0,-1.0,False
P2RY14,P2RY14,3,151212115.0,151278811.0,-1.0,False
P2RY2,P2RY2,11,73216664.0,73242427.0,1.0,False
P2RY6,P2RY6,11,73264498.0,73305103.0,1.0,False
P2RY8,P2RY8,X,1462572.0,1537187.0,-1.0,False
P3H1,P3H1,1,42746335.0,42767084.0,-1.0,False
P3H4,P3H4,17,41801944.0,41812750.0,-1.0,False
P4HA1,P4HA1,10,73005811.0,73096983.0,-1.0,False
P4HB,P4HB,17,81843159.0,81860856.0,-1.0,False
P4HTM,P4HTM,3,48989889.0,49007153.0,1.0,False
PA2G4,PA2G4,12,56104349.0,56116329.0,1.0,False
PAAF1,PAAF1,11,73876699.0,73931114.0,1.0,False
PABPC1,PABPC1,8,100685816.0,100722809.0,-1.0,False
PABPC1L,PABPC1L,20,44910060.0,44959035.0,1.0,False
PABPC4,PABPC4,1,39560709.0,39576868.0,-1.0,False
PABPN1,PABPN1,14,23321457.0,23326163.0,1.0,False
PACRGL,PACRGL,4,20696282.0,20752907.0,1.0,False
PACS1,PACS1,11,66070272.0,66244744.0,1.0,False
PACS2,PACS2,14,105300563.0,105398147.0,1.0,False
PACSIN1,PACSIN1,6,34466061.0,34535229.0,1.0,False
PACSIN2,PACSIN2,22,42835412.0,43015185.0,-1.0,False
PADI2,PADI2,1,17066761.0,17119459.0,-1.0,False
PADI4,PADI4,1,17308195.0,17364004.0,1.0,False
PAF1,PAF1,19,39385629.0,39391154.0,-1.0,False
PAFAH1B1,PAFAH1B1,17,2593183.0,2685616.0,1.0,False
PAFAH1B2,PAFAH1B2,11,117144284.0,117176894.0,1.0,False
PAFAH1B3,PAFAH1B3,19,42297023.0,42303546.0,-1.0,False
PAFAH2,PAFAH2,1,25959767.0,25999206.0,-1.0,False
PAG1,PAG1,8,80967810.0,81112116.0,-1.0,False
PAGR1,PAGR1,16,29816152.0,29822489.0,1.0,False
PAICS,PAICS,4,56435058.0,56464578.0,1.0,False
PAIP1,PAIP1,5,43526267.0,43557758.0,-1.0,False
PAIP2,PAIP2,5,139341587.0,139369720.0,1.0,False
PAIP2B,PAIP2B,2,71182738.0,71227109.0,-1.0,False
PAK1,PAK1,11,77321548.0,77474635.0,-1.0,False
PAK1IP1,PAK1IP1,6,10694633.0,10711166.0,1.0,False
PAK2,PAK2,3,196739743.0,196832647.0,1.0,False
PAK4,PAK4,19,39125728.0,39182816.0,1.0,False
PAK6,PAK6,15,40217428.0,40277489.0,1.0,False
PALB2,PALB2,16,23603160.0,23641321.0,-1.0,False
PALLD,PALLD,4,168497052.0,168928457.0,1.0,False
PAM,PAM,5,102753981.0,103031149.0,1.0,False
PAM16,PAM16,16,4331549.0,4355607.0,-1.0,False
PAN2,PAN2,12,56316223.0,56334053.0,-1.0,False
PAN3,PAN3,13,28138207.0,28295335.0,1.0,False
PANK2,PANK2,20,3888839.0,3929887.0,1.0,False
PANK3,PANK3,5,168548495.0,168579600.0,-1.0,False
PANK4,PANK4,1,2508534.0,2526612.0,-1.0,False
PANX1,PANX1,11,94128828.0,94181968.0,1.0,False
PAOX,PAOX,10,133379246.0,133392078.0,1.0,False
PAPOLA,PAPOLA,14,96501433.0,96567118.0,1.0,False
PAPOLG,PAPOLG,2,60756232.0,60802086.0,1.0,False
PAPSS1,PAPSS1,4,107590276.0,107720395.0,-1.0,False
PAPSS2,PAPSS2,10,87659613.0,87747708.0,1.0,False
PAQR3,PAQR3,4,78887127.0,78939438.0,-1.0,False
PAQR4,PAQR4,16,2969242.0,2973484.0,1.0,False
PAQR6,PAQR6,1,156243320.0,156248117.0,-1.0,False
PAQR7,PAQR7,1,25861484.0,25875874.0,-1.0,False
PAQR8,PAQR8,6,52361421.0,52407777.0,1.0,False
PARD6A,PARD6A,16,67660909.0,67662777.0,1.0,False
PARD6B,PARD6B,20,50731382.0,50756795.0,1.0,False
PARG,PARG,10,49815137.0,49970203.0,-1.0,False
PARK7,PARK7,1,7954264.0,7985505.0,1.0,False
PARL,PARL,3,183829271.0,183884933.0,-1.0,False
PARM1,PARM1,4,74933041.0,75050115.0,1.0,False
PARN,PARN,16,14435699.0,14632728.0,-1.0,False
PARP1,PARP1,1,226360210.0,226408154.0,-1.0,False
PARP10,PARP10,8,143977153.0,144019930.0,-1.0,False
PARP11,PARP11,12,3791047.0,3873448.0,-1.0,False
PARP12,PARP12,7,140023746.0,140063344.0,-1.0,False
PARP14,PARP14,3,122680839.0,122730840.0,1.0,False
PARP15,PARP15,3,122577602.0,122639047.0,1.0,False
PARP16,PARP16,15,65234460.0,65300618.0,-1.0,False
PARP2,PARP2,14,20343601.0,20357905.0,1.0,False
PARP3,PARP3,3,51942252.0,51948871.0,1.0,False
PARP4,PARP4,13,24420931.0,24512925.0,-1.0,False
PARP6,PARP6,15,72241176.0,72272999.0,-1.0,False
PARP8,PARP8,5,50665899.0,50846519.0,1.0,False
PARP9,PARP9,3,122527910.0,122565478.0,-1.0,False
PARPBP,PARPBP,12,102120122.0,102197531.0,1.0,False
PARS2,PARS2,1,54756594.0,54764546.0,-1.0,False
PARVB,PARVB,22,43999211.0,44172939.0,1.0,False
PARVG,PARVG,22,44172956.0,44219533.0,1.0,False
PASK,PASK,2,241106099.0,241150852.0,-1.0,False
PATJ,PATJ,1,61742477.0,62178675.0,1.0,False
PATL1,PATL1,11,59636716.0,59669141.0,-1.0,False
PATL2,PATL2,15,44665732.0,44711370.0,-1.0,False
PATZ1,PATZ1,22,31325804.0,31346605.0,-1.0,False
PAWR,PAWR,12,79574979.0,79690964.0,-1.0,False
PAX5,PAX5,9,36833269.0,37034268.0,-1.0,False
PAX8,PAX8,2,113215997.0,113278921.0,-1.0,False
PAXBP1,PAXBP1,21,32733899.0,32771796.0,-1.0,False
PAXBP1-AS1,PAXBP1-AS1,21,32728079.0,32747065.0,1.0,False
PAXIP1,PAXIP1,7,154943687.0,155003124.0,-1.0,False
PAXIP1-AS2,PAXIP1-AS2,7,154928460.0,154952188.0,1.0,False
PAXX,PAXX,9,136992403.0,136994074.0,1.0,False
PBDC1,PBDC1,X,76173034.0,76178755.0,1.0,False
PBK,PBK,8,27809621.0,27838082.0,-1.0,False
PBLD,PBLD,10,68282657.0,68334114.0,-1.0,False
PBRM1,PBRM1,3,52544735.0,52685966.0,-1.0,False
PBX1,PBX1,1,164555584.0,164899296.0,1.0,False
PBX2,PBX2,6,32184733.0,32190202.0,-1.0,False
PBX3,PBX3,9,125746737.0,125967377.0,1.0,False
PBX4,PBX4,19,19561707.0,19618732.0,-1.0,False
PBXIP1,PBXIP1,1,154944059.0,154956451.0,-1.0,False
PC,PC,11,66848208.0,66958524.0,-1.0,False
PCAT1,PCAT1,8,126556323.0,127419050.0,1.0,False
PCBD1,PCBD1,10,70882280.0,70888605.0,-1.0,False
PCBD2,PCBD2,5,134905114.0,135007959.0,1.0,False
PCBP1,PCBP1,2,70087477.0,70089203.0,1.0,False
PCBP2,PCBP2,12,53451900.0,53481162.0,1.0,False
PCBP4,PCBP4,3,51957448.0,51974016.0,-1.0,False
PCCA,PCCA,13,100089015.0,100530437.0,1.0,False
PCCB,PCCB,3,136250314.0,136337896.0,1.0,False
PCDH1,PCDH1,5,141853090.0,141879246.0,-1.0,False
PCDH9,PCDH9,13,66302834.0,67230445.0,-1.0,False
PCED1A,PCED1A,20,2835314.0,2841190.0,-1.0,False
PCED1B,PCED1B,12,47077945.0,47236664.0,1.0,False
PCF11,PCF11,11,83156988.0,83187451.0,1.0,False
PCGF1,PCGF1,2,74505041.0,74508361.0,-1.0,False
PCGF3,PCGF3,4,705748.0,770089.0,1.0,False
PCGF5,PCGF5,10,91162339.0,91284337.0,1.0,False
PCGF6,PCGF6,10,103302796.0,103351150.0,-1.0,False
PCID2,PCID2,13,113177536.0,113208715.0,-1.0,False
PCIF1,PCIF1,20,45934678.0,45948023.0,1.0,False
PCK2,PCK2,14,24094053.0,24110598.0,1.0,False
PCLAF,PCLAF,15,64364304.0,64387687.0,-1.0,False
PCM1,PCM1,8,17922746.0,18029996.0,1.0,False
PCMT1,PCMT1,6,149749431.0,149811421.0,1.0,False
PCMTD1,PCMTD1,8,51817575.0,51900042.0,-1.0,False
PCMTD2,PCMTD2,20,64254921.0,64304820.0,1.0,False
PCNA,PCNA,20,5114953.0,5126626.0,-1.0,False
PCNP,PCNP,3,101574180.0,101594465.0,1.0,False
PCNT,PCNT,21,46324124.0,46445769.0,1.0,False
PCNX1,PCNX1,14,70907405.0,71115382.0,1.0,False
PCNX2,PCNX2,1,232983435.0,233295729.0,-1.0,False
PCNX3,PCNX3,11,65615754.0,65637441.0,1.0,False
